day,name,address,city,codes,map
"PM 08:00, Saturday",,,,,
"PM 08:00, Saturday",,,,,
"PM 08:15, Saturday",,,,,
"PM 08:00, Saturday",,,,,
"PM 08:00, Saturday",,,,,
"PM 10:00, Saturday",,,,,
"AM 10:00, Saturday",,,,,
"PM 01:00, Saturday",,,,,
"PM 08:15, Friday",,,,,
"PM 08:00, Monday",,,,,
"PM 12:00, Friday",,,,,
"PM 06:30, Monday",,,,,
"PM 07:00, Monday",,,,,
"PM 07:00, Monday",,,,,
"PM 06:00, Friday",,,,,
"PM 08:00, Monday",,,,,
"PM 06:00, Saturday",,,,,
"AM 07:30, Saturday",,,,,
"AM 09:30, Sunday",,,,,
"PM 06:00, Monday",,,,,
"PM 08:00, Wednesday",,,,,
"AM 07:30, Sunday",,,,,
"PM 06:00, Sunday",,,,,
"AM 10:00, Saturday",,,,,
"AM 06:00, Saturday",,,,,
"PM 08:00, Thursday",,,,,
"AM 06:00, Sunday",,,,,
"AM 07:00, Monday",,,,,
"PM 06:00, Thursday",,,,,
"PM 08:00, Wednesday",,,,,
"AM 08:30, Sunday",,,,,
"PM 12:00, Friday",,,,,
"PM 08:00, Wednesday",,,,,
"PM 12:00, Wednesday",,,,,
"AM 09:00, Monday",,,,,
"AM 06:00, Friday",,,,,
"PM 12:30, Saturday",,,,,
"PM 12:00, Wednesday",,,,,
"PM 08:00, Monday",,,,,
"PM 08:00, Thursday",,,,,
"PM 04:30, Sunday",,,,,
"PM 06:00, Wednesday",,,,,
"PM 12:00, Wednesday",,,,,
"PM 07:00, Monday",,,,,
"PM 08:00, Thursday",,,,,
"AM 08:00, Sunday",,,,,
"PM 06:30, Saturday",,,,,
"PM 06:00, Monday",,,,,
"PM 12:00, Thursday",,,,,
"PM 07:30, Tuesday",,,,,
"PM 08:00, Tuesday",,,,,
"PM 07:00, Wednesday",,,,,
"PM 12:00, Monday",,,,,
"AM 07:00, Wednesday",,,,,
"AM 07:00, Friday",,,,,
"PM 12:00, Monday",,,,,
"PM 08:00, Monday",,,,,
"PM 12:00, Monday",,,,,
"PM 12:00, Tuesday",,,,,
"PM 12:30, Tuesday",,,,,
"AM 11:00, Sunday",,,,,
"PM 07:00, Sunday",,,,,
"PM 07:00, Thursday",,,,,
"PM 07:30, Thursday",,,,,
"PM 12:00, Tuesday",,,,,
"PM 08:15, Tuesday",,,,,
"PM 12:00, Wednesday",,,,,
"PM 06:00, Thursday",,,,,
"AM 10:30, Saturday",,,,,
"PM 06:00, Wednesday",,,,,
"PM 08:00, Wednesday",,,,,
"PM 07:00, Friday",,,,,
"PM 06:00, Wednesday",,,,,
"PM 07:45, Monday",,,,,
"PM 08:15, Monday",,,,,
"PM 08:00, Sunday",,,,,
"PM 08:15, Wednesday",,,,,
"PM 08:00, Thursday",,,,,
"PM 08:00, Wednesday",,,,,
"AM 10:30, Monday",,,,,
"PM 06:45, Thursday",,,,,
"PM 08:00, Sunday",,,,,
"PM 06:00, Saturday",,,,,
"AM 07:00, Sunday",,,,,
"AM 06:30, Monday",,,,,
"AM 06:30, Tuesday",,,,,
"AM 06:30, Wednesday",,,,,
"AM 06:30, Thursday",,,,,
"AM 06:30, Friday",,,,,
"AM 06:30, Saturday",,,,,
"AM 10:00, Saturday",,,,,
"PM 08:00, Friday",,,,,
"PM 07:30, Wednesday",,,,,
"AM 10:30, Saturday",,,,,
"AM 10:00, Sunday",,,,,
"AM 07:30, Saturday",,,,,
"AM 09:00, Friday",,,,,
"PM 07:30, Tuesday",,,,,
"PM 06:30, Friday",,,,,
"PM 06:00, Tuesday",,,,,
"PM 08:15, Sunday",,,,,
"PM 12:00, Monday",,,,,
"AM 07:00, Saturday",,,,,
"AM 09:30, Sunday",,,,,
"PM 07:00, Sunday",,,,,
"PM 08:15, Saturday",,,,,
"PM 07:00, Sunday",,,,,
"PM 12:00, Sunday",,,,,
"PM 06:00, Monday",,,,,
"PM 06:00, Thursday",,,,,
"PM 07:30, Wednesday",,,,,
"PM 06:00, Saturday",,,,,
"PM 06:00, Thursday",,,,,
"PM 06:00, Friday",,,,,
"PM 12:00, Monday",,,,,
"PM 06:00, Thursday",,,,,
"PM 06:00, Friday",,,,,
"PM 06:00, Friday",,,,,
"PM 06:00, Saturday",,,,,
"PM 08:00, Thursday",,,,,
"PM 08:00, Saturday",,,,,
"PM 12:00, Thursday",,,,,
"PM 08:15, Friday",,,,,
"AM 12:00, Monday",,,,,
"AM 12:00, Tuesday",,,,,
"PM 08:00, Thursday",,,,,
"PM 08:00, Saturday",,,,,
"PM 08:00, Wednesday",,,,,
"PM 07:30, Tuesday",,,,,
"PM 06:45, Monday",,,,,
"PM 06:00, Wednesday",,,,,
"PM 06:00, Sunday",,,,,
"AM 07:00, Monday",,,,,
"AM 07:00, Tuesday",,,,,
"AM 07:00, Wednesday",,,,,
"AM 07:00, Thursday",,,,,
"AM 07:00, Friday",,,,,
"PM 07:00, Wednesday",,,,,
"PM 07:00, Tuesday",,,,,
"PM 08:00, Saturday",,,,,
"AM 06:00, Monday",,,,,
"PM 07:15, Wednesday",,,,,
"PM 06:00, Saturday",,,,,
"PM 12:00, Friday",,,,,
"AM 09:00, Saturday",,,,,
"PM 05:00, Saturday",,,,,
"PM 06:00, Tuesday",,,,,
"AM 10:00, Saturday",,,,,
"PM 06:00, Tuesday",,,,,
"AM 10:30, Monday",,,,,
"AM 10:30, Wednesday",,,,,
"PM 08:15, Tuesday",,,,,
"AM 07:30, Sunday",,,,,
"PM 07:00, Thursday",,,,,
"PM 08:00, Monday",,,,,
"PM 07:00, Wednesday",,,,,
"PM 06:00, Thursday",,,,,
"PM 08:00, Saturday",,,,,
"PM 06:00, Monday",,,,,
"PM 01:00, Saturday",,,,,
"AM 09:15, Sunday",,,,,
"PM 12:00, Sunday",,,,,
"PM 12:00, Saturday",,,,,
"PM 05:00, Sunday",,,,,
"PM 07:45, Thursday",,,,,
"PM 07:00, Saturday",,,,,
"PM 07:30, Tuesday",,,,,
"PM 06:15, Friday",,,,,
"PM 06:00, Monday",,,,,
"PM 07:00, Friday",,,,,
"PM 12:00, Wednesday",,,,,
"AM 06:00, Thursday",,,,,
"PM 08:00, Friday",,,,,
"PM 06:00, Tuesday",,,,,
"PM 08:00, Tuesday",,,,,
"PM 06:00, Thursday",,,,,
"PM 08:00, Thursday",,,,,
"PM 08:00, Saturday",,,,,
"PM 07:30, Wednesday",,,,,
"PM 08:00, Thursday",,,,,
"PM 08:00, Monday",,,,,
"PM 06:00, Tuesday",,,,,
"AM 07:00, Tuesday",,,,,
"AM 07:00, Thursday",,,,,
"PM 07:30, Thursday",,,,,
"PM 07:00, Thursday",,,,,
"AM 06:00, Tuesday",,,,,
"PM 03:00, Sunday",,,,,
"PM 08:00, Tuesday",,,,,
"PM 06:00, Monday",,,,,
,Tuesday 10:30 AM,,,,
"PM 06:00, Tuesday",,,,,
"AM 08:30, Monday",,,,,
"PM 06:30, Monday",,,,,
"AM 08:30, Wednesday",,,,,
"AM 08:30, Friday",,,,,
"AM 09:30, Saturday",,,,,
"PM 06:00, Wednesday",,,,,
"PM 07:00, Sunday",,,,,
"PM 12:00, Wednesday",,,,,
"PM 07:00, Tuesday",,,,,
"PM 08:00, Wednesday",,,,,
"PM 05:30, Friday",,,,,
"PM 05:30, Thursday",,,,,
"PM 08:00, Thursday",,,,,
"PM 07:30, Monday",,,,,
"PM 12:00, Friday",,,,,
"AM 12:00, Wednesday",,,,,
"PM 10:00, Saturday",,,,,
"PM 06:00, Friday",,,,,
"AM 10:00, Wednesday",,,,,
"PM 08:00, Monday",,,,,
"PM 06:00, Tuesday",,,,,
"PM 07:00, Sunday",,,,,
"PM 12:00, Saturday",,,,,
"AM 06:00, Sunday",,,,,
"AM 09:00, Sunday",,,,,
"PM 07:00, Monday",,,,,
"AM 09:00, Monday",,,,,
"AM 06:00, Saturday",,,,,
"PM 04:00, Tuesday",,,,,
"PM 07:00, Monday",,,,,
"PM 09:30, Wednesday",,,,,
"AM 06:30, Tuesday",,,,,
"PM 07:30, Wednesday",,,,,
"PM 07:30, Thursday",,,,,
"PM 08:00, Tuesday",,,,,
"AM 07:00, Monday",,,,,
"AM 07:00, Tuesday",,,,,
"PM 07:30, Saturday",,,,,
"PM 04:00, Thursday",,,,,
"PM 06:00, Monday",,,,,
"PM 06:00, Friday",,,,,
"PM 05:30, Tuesday",,,,,
"PM 06:00, Sunday",,,,,
"AM 09:00, Tuesday",,,,,
"AM 09:00, Wednesday",,,,,
"AM 07:30, Wednesday",,,,,
"AM 06:00, Friday",,,,,
"AM 10:00, Wednesday",,,,,
"AM 10:00, Thursday",,,,,
"AM 10:00, Friday",,,,,
"PM 06:00, Sunday",,,,,
"PM 06:00, Monday",,,,,
"PM 08:00, Monday",,,,,
"PM 08:00, Wednesday",,,,,
"PM 06:00, Tuesday",,,,,
"PM 07:30, Tuesday",,,,,
"AM 10:00, Monday",,,,,
"AM 10:00, Tuesday",,,,,
"AM 10:00, Saturday",,,,,
"PM 06:00, Wednesday",,,,,
"PM 08:00, Monday",,,,,
"AM 09:00, Saturday",,,,,
"AM 07:30, Tuesday",,,,,
"AM 06:00, Wednesday",,,,,
"AM 09:00, Saturday",,,,,
"AM 06:00, Tuesday",,,,,
"PM 08:00, Wednesday",,,,,
"PM 08:00, Friday",,,,,
,Monday 07:00 AM,,,,
"AM 07:00, Tuesday",,,,,
"PM 07:30, Thursday",,,,,
"AM 07:00, Wednesday",,,,,
"AM 07:00, Thursday",,,,,
"PM 06:00, Thursday",,,,,
"PM 08:00, Sunday",,,,,
"PM 07:30, Sunday",,,,,
"PM 09:30, Sunday",,,,,
"AM 06:45, Monday",,,,,
"PM 01:00, Friday",,,,,
"AM 10:30, Saturday",,,,,
"PM 12:00, Thursday",,,,,
"PM 12:00, Friday",,,,,
"PM 04:00, Wednesday",,,,,
"PM 07:00, Tuesday",,,,,
"AM 07:00, Thursday",,,,,
"AM 07:30, Saturday",,,,,
"AM 07:30, Monday",,,,,
"AM 06:00, Friday",,,,,
"AM 07:30, Friday",,,,,
"PM 04:00, Sunday",,,,,
"AM 06:00, Sunday",,,,,
"AM 07:30, Thursday",,,,,
"PM 07:30, Thursday",,,,,
"PM 05:15, Monday",,,,,
"AM 06:00, Monday",,,,,
"PM 08:00, Thursday",,,,,
"AM 06:00, Thursday",,,,,
"PM 06:00, Tuesday",,,,,
"PM 04:00, Monday",,,,,
"PM 02:00, Sunday",,,,,
"PM 04:00, Friday",,,,,
"PM 04:00, Monday",,,,,
"PM 04:00, Tuesday",,,,,
"PM 04:00, Wednesday",,,,,
"PM 04:00, Thursday",,,,,
"PM 04:00, Friday",,,,,
"PM 12:00, Tuesday",,,,,
"PM 08:00, Friday",,,,,
"PM 08:15, Sunday",,,,,
"PM 05:00, Sunday",,,,,
"PM 08:00, Sunday",,,,,
"PM 06:00, Thursday",,,,,
"PM 06:00, Friday",,,,,
"PM 12:00, Sunday",,,,,
"AM 06:00, Saturday",,,,,
"PM 09:30, Monday",,,,,
"PM 09:30, Tuesday",,,,,
"PM 10:00, Thursday",,,,,
"AM 06:45, Friday",,,,,
"PM 01:15, Sunday",,,,,
"PM 07:00, Wednesday",,,,,
"PM 12:00, Tuesday",,,,,
"PM 05:30, Saturday",,,,,
"AM 10:30, Thursday",,,,,
"PM 06:00, Sunday",,,,,
"PM 07:00, Thursday",,,,,
"PM 07:00, Friday",,,,,
"PM 07:00, Sunday",,,,,
"AM 07:45, Saturday",,,,,
"PM 06:00, Wednesday",,,,,
